date,dxy,sp500,nasdaq,gold,us10y,vix
2026-06-15,99.62999725,7554.29003906,26683.93945312,4328.00000000,4.46899986,16.20000076
2026-06-16,99.54000092,7511.35009766,26376.33984375,4330.89990234,4.42799997,16.40999985
2026-06-17,100.08999634,7420.10009766,26021.66015625,4358.89990234,4.46299982,18.44000053
2026-06-18,100.84999847,7500.58007812,26517.92968750,4224.10009766,4.45100021,16.39999962
2026-06-22,101.01999664,7472.79003906,26166.59960938,4181.89990234,4.50899982,17.28000069
2026-06-23,101.41000366,7365.45996094,25587.03906250,4129.89990234,4.49300003,19.48999977
2026-06-24,101.61000061,7358.22021484,25476.64062500,3990.30004883,4.40199995,18.62999916
2026-06-25,101.43000031,7357.49023438,25358.59960938,4030.50000000,4.39200020,18.88999939
2026-06-26,101.36000061,7354.02001953,25297.61914062,4078.69995117,4.37200022,18.40999985
2026-06-29,101.11000061,7440.43017578,25820.14062500,4022.30004883,4.37400007,17.64999962
2026-06-30,101.19000244,7499.35986328,26213.72070312,4022.89990234,4.41800022,16.45000076
2026-07-01,101.38999939,7483.22998047,26040.02929688,4068.30004883,4.47499990,16.59000015
2026-07-02,100.86000061,7483.24023438,25832.66992188,4112.70019531,4.48500013,16.14999962
2026-07-06,100.84999847,7537.43017578,26121.16015625,4155.10009766,4.47900009,15.56999969
2026-07-07,101.13999939,7503.85009766,25818.68945312,4145.29980469,4.52899981,16.12999916
2026-07-08,101.05000305,7482.70996094,25870.65039062,4070.89990234,4.56899977,16.89999962
2026-07-09,100.94000244,7543.64013672,26206.89062500,4130.60009766,4.53900003,15.84000015
2026-07-10,100.97000122,7575.39013672,26281.60937500,4104.10009766,4.56899977,15.02999973
2026-07-13,101.27999878,7515.33984375,25873.17968750,3997.00000000,4.60900021,17.15999985
2026-07-14,100.94000244,7543.58984375,26107.00976562,4061.10009766,4.58500004,16.50000000
2026-07-15,100.50000000,7572.39990234,26269.23046875,4044.00000000,4.54500008,15.67000008
2026-07-16,100.73000336,7533.77001953,25881.94921875,3985.60009766,4.56899977,16.72999954
2026-07-17,100.75000000,7457.68994141,25520.24023438,4012.69995117,4.54099989,18.77000046
2026-07-20,100.98999786,7443.27978516,25508.07031250,4010.30004883,4.59800005,18.64999962
2026-07-21,101.18000031,7509.20019531,25837.21093750,4071.10009766,4.62799978,17.04999924
2026-07-22,101.13999939,7498.95996094,25690.90039062,4146.89990234,4.65700006,16.63999939
2026-07-23,101.43000031,7408.29980469,25137.68945312,4046.60009766,4.70300007,18.70000076
2026-07-24,101.47000122,7411.97998047,24975.82031250,4067.60009766,4.67899990,18.57999992
2026-07-27,101.51000214,7413.18017578,24932.08007812,4074.50000000,4.64099979,18.67000008
2026-07-28,101.37999725,7428.77978516,24876.91015625,4036.30004883,4.60400009,18.20999908
2026-07-29,100.80000305,7316.14990234,24442.93945312,4034.69995117,4.62200022,20.65999985
2026-07-30,100.01000214,7437.62988281,25122.17968750,4100.10009766,4.66300011,17.09000015
2026-07-31,99.80000305,7489.72021484,25373.84960938,4049.10009766,4.74499989,15.98999977
2026-08-03,99.95999908,7600.50000000,25913.90039062,4033.69995117,4.68599987,15.85999966
2026-08-04,99.88999939,7736.52001953,26584.99023438,4095.39990234,4.62699986,16.50000000
2026-08-05,99.69000244,7723.54980469,26363.43945312,4245.79980469,4.61700010,15.81000042
2026-08-06,99.97000122,7709.95996094,26348.34960938,4242.00000000,4.67000008,15.14999962
2026-08-07,99.59999847,7757.64013672,26690.61914062,4340.70019531,4.65999985,14.89999962
2026-08-10,99.80999756,7753.10986328,26605.35937500,4361.79980469,4.69899988,15.46000004
2026-08-11,99.81999969,7728.20019531,26445.44921875,4383.00000000,4.68400002,15.27999973
2026-08-12,100.01000214,7748.50000000,26588.49023438,4408.89990234,4.68200016,14.55000019
2026-08-13,99.95999908,7798.99023438,26803.02929688,4363.60009766,4.64099979,14.63000011
2026-08-14,99.66999817,7785.75976562,26729.16015625,4380.39990234,4.69600010,14.25000000
2026-08-17,99.40000153,7774.87011719,26724.82617188,4476.60009766,4.69999981,14.96000004
