rank,symbol,base,quote,price,change_24h_pct,high_24h,low_24h,volume_24h,quote_volume_24h,usd_volume_24h_approx,vwap_24h,trades_24h
2853,ASRTRY,AS,RTRY,40.00000000,-1.59900000,40.74000000,40.00000000,26329.90000000,1059597.15100000,,40.24311338,382
2854,ATMTRY,AT,MTRY,69.06000000,-4.09700000,72.36000000,68.03000000,163099.80000000,11549039.31600000,,70.80964732,2959
2855,ACMTRY,AC,MTRY,12.62000000,-1.02000000,12.82000000,12.50000000,170707.52000000,2161061.86730000,,12.65944152,156
2856,BARTRY,BA,RTRY,12.58000000,0.56000000,12.67000000,12.49000000,551890.90000000,6931719.96200000,,12.55994611,740
2857,JUVTRY,JU,VTRY,14.38000000,0.07000000,14.63000000,14.30000000,102638.20000000,1476802.77000000,,14.38843208,355
2858,PSGTRY,PS,GTRY,22.81000000,-1.04100000,23.09000000,22.64000000,188809.40000000,4310125.69900000,,22.82791905,308
2859,SEIBNB,SE,IBNB,0.00011340,-16.18600000,0.00014820,0.00011250,2338513.20000000,302.88351191,,0.00012952,4000
2860,SEIBTC,SE,IBTC,0.00000079,2.59700000,0.00000080,0.00000075,646126.00000000,0.49775227,,0.00000077,155
2861,SEIFDUSD,SEIF,DUSD,0.10580000,-1.30600000,0.11010000,0.10050000,7784671.50000000,822867.60098000,,0.10570357,4000
2862,SEITRY,SE,ITRY,1.91700000,0.63000000,1.92400000,1.88000000,1364528.70000000,2597965.91620000,,1.90392911,588
2863,CYBERBNB,CYBE,RBNB,0.00081900,-13.78900000,0.00162100,0.00070000,847081.81000000,730.87187757,,0.00086281,4000
2864,CYBERBTC,CYBE,RBTC,0.00000725,-6.08800000,0.00000798,0.00000668,700352.67000000,5.09193996,,0.00000727,4000
2865,CYBERFDUSD,CYBERF,DUSD,0.51400000,-34.01800000,0.88500000,0.43600000,820574.06000000,512754.44301000,,0.62487284,4000
2866,CYBERTRY,CYBE,RTRY,13.90000000,-2.11300000,14.20000000,13.70000000,623042.68000000,8664701.35300000,,13.90707512,472
2867,LPTTRY,LP,TTRY,56.60000000,-1.04900000,57.40000000,56.00000000,27564.00000000,1563852.01700000,,56.73530754,203
2868,UNITRY,UN,ITRY,157.70000000,-0.37900000,158.90000000,154.80000000,29799.29000000,4691159.96300000,,157.42522600,774
2869,SOLFDUSD,SOLF,DUSD,76.10000000,0.86100000,76.38000000,74.22000000,38529.44400000,2908628.94093000,,75.49106966,13066
2870,TOMOTRY,TOM,OTRY,40.26000000,13.89000000,40.30000000,34.55000000,705765.50000000,25818736.58300000,,36.58259944,4001
2871,UNFITRY,UNF,ITRY,46.10000000,-1.70600000,49.30000000,45.00000000,236412.46000000,11057385.07600000,,46.77158334,4001
2872,XRPFDUSD,XRPF,DUSD,1.00370000,0.08000000,1.01040000,0.99050000,1254751.50000000,1256957.13010000,,1.00175782,3669
2873,DOGEFDUSD,DOGEF,DUSD,0.07051000,0.52800000,0.07073000,0.06921000,8216919.00000000,576657.06822000,,0.07017923,3935
2874,CYBERETH,CYBE,RETH,0.00025000,-6.71600000,0.00039500,0.00024200,514767.21000000,143.56543768,,0.00027889,4000
2875,MTLTRY,MT,LTRY,38.80000000,-17.98800000,50.00000000,38.71000000,756789.00000000,34297041.83100000,,45.31916007,4000
2876,USDTVAI,USD,TVAI,1.01300000,1.09800000,1.11000000,0.90000000,725947.90000000,738058.75130000,,1.01668281,4000
2877,ARBFDUSD,ARBF,DUSD,0.20910000,2.95400000,0.23620000,0.19930000,1806370.60000000,390088.51579000,,0.21595154,4000
2878,FDUSDTRY,FDUS,DTRY,47.71000000,-0.06300000,47.74000000,47.69000000,80478.00000000,3839394.01000000,,47.70737357,637
2879,FRONTTRY,FRON,TTRY,30.14000000,8.84800000,30.14000000,26.87000000,588404.50000000,16796392.46100000,,28.54565603,4001
2880,SUIFDUSD,SUIF,DUSD,0.67820000,-0.05900000,0.68190000,0.66870000,73238.50000000,49589.06600000,,0.67709014,389
2881,NTRNBTC,NTR,NBTC,0.00000621,-2.51200000,0.00000644,0.00000581,589326.30000000,3.62240401,,0.00000615,4000
2882,NTRNBNB,NTR,NBNB,0.00002000,-56.52200000,0.00006700,0.00002000,8750020.80000000,288.09355490,,0.00003292,4000
2883,FILFDUSD,FILF,DUSD,0.67100000,-1.75700000,0.68330000,0.66100000,49902.86000000,33377.27252000,,0.66884488,1175
2884,LEVERTRY,LEVE,RTRY,0.00702000,-13.11900000,0.00895000,0.00631000,2234325090.00000000,16916356.14627000,,0.00757113,4001
2885,LTCFDUSD,LTCF,DUSD,44.66000000,0.09000000,44.71000000,43.98000000,446.59600000,19818.07549000,,44.37584638,300
2886,ADAFDUSD,ADAF,DUSD,0.17480000,-1.01900000,0.17960000,0.17310000,531668.60000000,93467.80243000,,0.17580087,1542
2887,TRBTRY,TR,BTRY,627.00000000,0.64200000,630.00000000,613.00000000,3408.08200000,2126455.23000000,,623.94485520,337
2888,ATOMFDUSD,ATOMF,DUSD,2.03100000,14.81100000,2.23200000,1.73300000,167691.72000000,327630.71510000,,1.95376799,4000
2889,AVAXFDUSD,AVAXF,DUSD,6.33800000,-0.36200000,6.41200000,6.29300000,5142.57000000,32670.19339000,,6.35289231,260
2890,BANDTRY,BAN,DTRY,37.91000000,-8.65100000,44.14000000,32.96000000,175274.00000000,6411721.67200000,,36.58113395,4000
2891,BCHFDUSD,BCHF,DUSD,205.30000000,0.24400000,206.30000000,202.90000000,179.26500000,36742.78880000,,204.96353889,312
2892,LOOMTRY,LOO,MTRY,1.65400000,2.03600000,1.75400000,1.58600000,3366224.00000000,5653917.06100000,,1.67960215,4000
2893,MATICFDUSD,MATICF,DUSD,0.37950000,1.20000000,0.38670000,0.36770000,1360750.30000000,514767.06573000,,0.37829649,4000
2894,ALGOFDUSD,ALGOF,DUSD,0.12140000,1.42000000,0.13180000,0.11730000,2641975.00000000,327600.70790000,,0.12399841,4000
2895,DOTFDUSD,DOTF,DUSD,0.75800000,-0.78500000,0.77000000,0.75500000,10072.70000000,7662.88879000,,0.76075817,89
2896,FTMFDUSD,FTMF,DUSD,0.70080000,-0.34100000,0.73130000,0.68540000,1447466.00000000,1024441.63980000,,0.70774833,4000
2897,LINKFDUSD,LINKF,DUSD,9.52500000,0.73000000,9.59300000,9.37100000,12568.40000000,119391.98422000,,9.49937814,2364
2898,NEARFDUSD,NEARF,DUSD,0.97700000,-13.23300000,1.13600000,0.84100000,314943.70000000,311966.79080000,,0.99054781,4001
2899,STRAXTRY,STRA,XTRY,0.39800000,-0.99500000,0.40500000,0.39500000,1320813.00000000,528282.45700000,,0.39996764,218
2900,TIABTC,TI,ABTC,0.00000541,11.08800000,0.00000561,0.00000409,887537.91000000,4.04576847,,0.00000456,4000
2901,TIATRY,TI,ATRY,14.41000000,-2.30500000,14.75000000,14.12000000,1408743.48000000,20363308.92870000,,14.45494458,2329
2902,MEMEBNB,MEM,EBNB,0.00004107,-9.19700000,0.00005577,0.00004057,13618079.00000000,636.32172274,,0.00004673,4000
2903,MEMEFDUSD,MEMEF,DUSD,0.00113600,11.92100000,0.00133000,0.00094900,89036233.00000000,95673.37482000,,0.00107454,4000
2904,MEMETRY,MEM,ETRY,0.02210000,-3.07000000,0.02280000,0.02200000,321881250.00000000,7166695.75940000,,0.02226503,927
2905,ORDIBTC,ORD,IBTC,0.00004822,-6.53200000,0.00006035,0.00004701,123661.96000000,6.51143035,,0.00005266,4000
2906,ORDITRY,ORD,ITRY,162.40000000,-0.36800000,166.70000000,158.00000000,64059.07000000,10475968.00300000,,163.53606137,1594
2907,EGLDFDUSD,EGLDF,DUSD,7.30000000,-45.03000000,14.57000000,6.47000000,33975.65000000,349394.00270000,,10.28365911,4000
2908,FETFDUSD,FETF,DUSD,0.27870000,-2.85800000,0.30130000,0.27140000,1104978.20000000,320021.80916000,,0.28961821,4000
2909,GASFDUSD,GASF,DUSD,2.78500000,-26.82600000,4.11900000,2.78500000,30490.80000000,111928.48430000,,3.67089366,4000
2910,INJETH,IN,JETH,0.00155900,-30.09000000,0.00555500,0.00151700,100984.05000000,191.14566022,,0.00189283,4000
2911,OPFDUSD,OPF,DUSD,0.34220000,3.32100000,0.37510000,0.30420000,2539677.48000000,854308.42543400,,0.33638461,4000
2912,ORDIFDUSD,ORDIF,DUSD,5.15900000,20.22800000,5.78200000,4.21100000,168808.03000000,836205.56091000,,4.95358877,4000
2913,RNDRFDUSD,RNDRF,DUSD,7.02900000,2.09200000,7.25400000,6.73300000,123726.21000000,865511.73330000,,6.99537902,4001
2914,ARKTRY,AR,KTRY,4.20000000,-1.40800000,4.27000000,4.18000000,52891.80000000,223774.74800000,,4.23080228,151
2915,BEAMXTRY,BEAM,XTRY,0.06280000,-1.25800000,0.06360000,0.06250000,11437009.00000000,721456.47690000,,0.06308087,215
2916,CAKETRY,CAK,ETRY,70.43000000,1.13400000,70.61000000,67.55000000,19455.96000000,1361410.29690000,,69.97394613,278
2917,DYDXFDUSD,DYDXF,DUSD,0.17570000,-17.31800000,0.21880000,0.16590000,3827461.92000000,737038.83174500,,0.19256595,4000
2918,RUNEFDUSD,RUNEF,DUSD,0.74400000,-42.28100000,1.28900000,0.60000000,265200.20000000,265277.18590000,,1.00029029,4000
2919,GALAFDUSD,GALAF,DUSD,0.00398000,-51.04600000,0.00825000,0.00344000,123097100.00000000,702119.16631000,,0.00570378,4000
2920,WLDFDUSD,WLDF,DUSD,0.35560000,-1.95800000,0.37050000,0.35320000,266251.20000000,96248.51678000,,0.36149515,1255
2921,GASTRY,GA,STRY,45.30000000,-2.16000000,47.80000000,45.30000000,21645.85000000,1000132.18600000,,46.20433875,206
2922,NTRNTRY,NTR,NTRY,0.07000000,-41.66700000,0.13000000,0.05000000,371131813.39999998,33329206.48800000,,0.08980423,4000
2923,VICBTC,VI,CBTC,0.00000276,-16.10900000,0.00000351,0.00000269,744785.44000000,2.32065635,,0.00000312,4000
2924,VICTRY,VI,CTRY,0.35000000,-44.44400000,0.69000000,0.30000000,187629218.93000001,101112965.25100000,,0.53889776,9182
2925,BLURBTC,BLU,RBTC,0.00000117,-8.59400000,0.00000147,0.00000108,2547380.40000000,3.22434582,,0.00000127,4000
2926,BLURTRY,BLU,RTRY,0.62900000,0.00000000,0.63300000,0.61800000,2488041.50000000,1563067.16860000,,0.62823195,364
2927,BLURFDUSD,BLURF,DUSD,0.20900000,-0.80700000,0.21560000,0.20240000,1118400.40000000,233687.08372000,,0.20894760,4000
2928,USTCFDUSD,USTCF,DUSD,0.01829000,-0.16400000,0.02216000,0.01772000,17751203.00000000,344529.95134000,,0.01940882,4000
2929,USTCTRY,UST,CTRY,0.23410000,0.04300000,0.23700000,0.23050000,17228824.00000000,4039805.18580000,,0.23447945,1241
2930,DYDXTRY,DYD,XTRY,4.83700000,-6.00500000,5.15200000,4.57000000,2478598.25000000,11850028.18697000,,4.78093946,2865
2931,VANRYBTC,VANR,YBTC,0.00000027,-22.85700000,0.00000043,0.00000026,10769935.00000000,3.48527330,,0.00000032,4000
2932,AUCTIONFDUSD,AUCTIONF,DUSD,8.45000000,-13.06600000,11.06000000,8.24000000,33203.44000000,326743.47400000,,9.84065127,4000
2933,IOTAFDUSD,IOTAF,DUSD,0.14040000,-21.34500000,0.18100000,0.10400000,1621616.00000000,224778.33430000,,0.13861379,4000
2934,LUNCTRY,LUN,CTRY,0.00228100,-0.48000000,0.00231500,0.00225300,17012579699.00000000,38841308.61626700,,0.00228309,6528
2935,JTOFDUSD,JTOF,DUSD,0.29810000,-13.84400000,0.50500000,0.27000000,2389134.70000000,846304.91257000,,0.35423072,4000
2936,JTOTRY,JT,OTRY,28.19000000,-0.42400000,29.99000000,27.57000000,411413.30000000,11831249.04100000,,28.75757551,3518
2937,1000SATSFDUSD,1000SATSF,DUSD,0.00001706,9.07900000,0.00001903,0.00001471,1518753327.00000000,24591.58276057,,0.00001619,4000
2938,1000SATSTRY,1000SAT,STRY,0.00049800,-0.40000000,0.00051300,0.00048900,20264426263.00000000,10101124.48803700,,0.00049847,679
2939,SHIBFDUSD,SHIBF,DUSD,0.00000448,-0.22300000,0.00000452,0.00000439,4118556533.00000000,18355.44810141,,0.00000446,358
2940,SANDFDUSD,SANDF,DUSD,0.11570000,-0.51600000,0.12210000,0.11170000,612009.00000000,72092.55920000,,0.11779657,4000
2941,MEMEETH,MEM,EETH,0.00000576,-13.64300000,0.00000672,0.00000488,23450233.00000000,132.07082040,,0.00000563,4000
2942,IOTATRY,IOT,ATRY,1.55800000,1.83000000,1.57400000,1.51700000,740981.80000000,1147609.80540000,,1.54876922,390
2943,INJFDUSD,INJF,DUSD,4.14500000,0.38800000,4.19300000,4.04800000,10480.71000000,43247.70237000,,4.12640960,193
2944,FIDATRY,FID,ATRY,0.82700000,-0.60100000,0.85100000,0.81600000,12708798.00000000,10553742.41100000,,0.83042806,1442
2945,BONKFDUSD,BONKF,DUSD,0.00000232,-1.27700000,0.00000236,0.00000230,1818849389.00000000,4233.01737435,,0.00000233,131
2946,BONKTRY,BON,KTRY,0.00011130,-0.97900000,0.00011310,0.00010970,182086945673.00000000,20297020.83866210,,0.00011147,2976
2947,ACEFDUSD,ACEF,DUSD,2.02200000,-20.70600000,2.87100000,1.89200000,135806.30000000,315135.87830000,,2.32048055,4000
2948,ACEBNB,AC,EBNB,0.00894000,-0.55600000,0.01112000,0.00839000,62262.80000000,605.73815600,,0.00972873,4000
2949,ACEBTC,AC,EBTC,0.00002169,3.78000000,0.00002419,0.00001954,136408.90000000,3.03219449,,0.00002223,4000
2950,ACETRY,AC,ETRY,8.44700000,27.79100000,9.77900000,6.32000000,133734547.50000000,1107992392.55500007,,8.28501246,190084
2951,BLZFDUSD,BLZF,DUSD,0.12600000,-24.41500000,0.17550000,0.10960000,1552314.00000000,212660.82660000,,0.13699601,4000
2952,RARETRY,RAR,ETRY,0.59080000,3.25100000,0.65600000,0.56300000,508735572.00000000,306848717.10399997,,0.60315955,59294
2953,VANRYTRY,VANR,YTRY,0.03520000,-37.25500000,0.06800000,0.03430000,1303417229.00000000,68379737.02390000,,0.05246189,11249
2954,NFPBTC,NF,PBTC,0.00000025,-16.66700000,0.00000031,0.00000023,22389374.00000000,6.13321498,,0.00000027,4000
2955,NFPBNB,NF,PBNB,0.00056200,-17.95600000,0.00075300,0.00048700,869281.00000000,543.41857700,,0.00062514,4000
2956,NFPFDUSD,NFPF,DUSD,0.02600000,4.83900000,0.02880000,0.02270000,11455488.00000000,296622.27950000,,0.02589347,4000
2957,NFPTRY,NF,PTRY,0.08470000,-66.12000000,0.27440000,0.08000000,1727694371.00000000,330278709.71420002,,0.19116732,39502
2958,AIBTC,A,IBTC,0.00000040,-14.89400000,0.00000050,0.00000036,10837042.30000000,4.71340472,,0.00000043,4000
2959,AIBNB,A,IBNB,0.00004710,-25.94300000,0.00006670,0.00004040,6323352.90000000,339.14382982,,0.00005363,4000
2960,AIFDUSD,AIF,DUSD,0.03460000,-45.93800000,0.06730000,0.03370000,3423448.10000000,190125.90217000,,0.05553638,4000
2961,AITRY,A,ITRY,0.82000000,-3.52900000,0.85000000,0.82000000,7298775.60000000,6054463.26000000,,0.82951766,378
2962,ICPFDUSD,ICPF,DUSD,2.60500000,-0.15300000,2.66600000,2.18000000,95235.46000000,229352.05463000,,2.40826321,4000
2963,LDOFDUSD,LDOF,DUSD,0.30440000,-1.45700000,0.30900000,0.29930000,52578.00000000,16016.82290300,,0.30462975,357
2964,MOVRTRY,MOV,RTRY,37.00000000,-2.11600000,38.60000000,36.20000000,1207862.23400000,44891273.49740000,,37.16588882,4203
2965,XAIBTC,XA,IBTC,0.00000089,-1.11100000,0.00000107,0.00000084,2669836.60000000,2.49348960,,0.00000093,4000
2966,XAIBNB,XA,IBNB,0.00103800,-26.69500000,0.00150600,0.00101800,512826.40000000,627.40071770,,0.00122342,4000
2967,XAIFDUSD,XAIF,DUSD,0.06130000,50.98500000,0.10830000,0.03970000,5906789.90000000,394025.61317000,,0.06670723,4000
2968,XAITRY,XA,ITRY,0.33400000,-3.35600000,0.37060000,0.32710000,429537851.00000000,150171794.26335999,,0.34961248,24318
2969,SKLTRY,SK,LTRY,0.16200000,-1.22000000,0.16400000,0.16100000,10736361.00000000,1739119.77500000,,0.16198410,155
2970,STXFDUSD,STXF,DUSD,0.29820000,-22.84600000,0.40160000,0.27870000,1270004.80000000,418027.15938000,,0.32915400,4000
2971,TIAFDUSD,TIAF,DUSD,0.44220000,-3.02600000,0.46130000,0.41610000,451907.62000000,199205.67443100,,0.44081061,4000
2972,MANTABTC,MANT,ABTC,0.00000099,-1.00000000,0.00000107,0.00000081,6281159.80000000,5.96327492,,0.00000095,4000
2973,MANTABNB,MANT,ABNB,0.00157000,-10.89700000,0.00183900,0.00145400,448506.80000000,745.28528220,,0.00166170,4000
2974,MANTAFDUSD,MANTAF,DUSD,0.08965000,39.64200000,0.09080000,0.06239000,8334789.00000000,609875.27165800,,0.07317225,4000
2975,MANTATRY,MANT,ATRY,2.71000000,-1.23900000,2.74900000,2.67000000,442207.10000000,1200461.32700000,,2.71470387,511
2976,ENSFDUSD,ENSF,DUSD,9.49000000,-37.85200000,16.75000000,8.80000000,25628.59000000,327571.04110000,,12.78146949,4000
2977,ETCFDUSD,ETCF,DUSD,6.20000000,0.00000000,6.25000000,6.06000000,2052.82000000,12660.49840000,,6.16736899,221
2978,CHZFDUSD,CHZF,DUSD,0.08760000,2.81700000,0.09730000,0.07290000,6250553.00000000,525228.35960000,,0.08402910,4000
2979,ALTBTC,AL,TBTC,0.00000010,-16.66700000,0.00000014,0.00000009,48861080.00000000,5.96752791,,0.00000012,4000
2980,ALTBNB,AL,TBNB,0.00001020,-10.52600000,0.00001270,0.00001000,21801414.00000000,248.96874250,,0.00001142,4000
2981,ALTFDUSD,ALTF,DUSD,0.01196000,-12.95500000,0.01418000,0.01114000,17772679.00000000,230689.10575000,,0.01297998,4000
2982,ALTTRY,AL,TTRY,0.28500000,-1.38400000,0.29100000,0.28200000,8756851.00000000,2509733.36100000,,0.28660227,403
2983,APTFDUSD,APTF,DUSD,0.53000000,-0.56300000,0.53300000,0.51600000,74356.07000000,38927.68635000,,0.52353071,638
2984,MAGICFDUSD,MAGICF,DUSD,0.90500000,-1.35200000,1.01060000,0.88710000,209535.10000000,196357.76265000,,0.93711155,4000
2985,PYTHBTC,PYT,HBTC,0.00000062,5.08500000,0.00000079,0.00000057,13226545.20000000,8.17490383,,0.00000062,4000
2986,PYTHFDUSD,PYTHF,DUSD,0.06520000,12.60800000,0.07350000,0.05790000,13943283.20000000,948830.10033000,,0.06804926,4000
2987,PYTHTRY,PYT,HTRY,1.86300000,-0.90400000,1.88900000,1.81900000,1821118.60000000,3393485.83220000,,1.86340738,925
2988,RONINBTC,RONI,NBTC,0.00000135,-29.68800000,0.00000196,0.00000129,2438255.31000000,3.83773422,,0.00000157,4000
2989,RONINFDUSD,RONINF,DUSD,0.14100000,-0.84400000,0.15120000,0.12300000,194785.29000000,27810.77688900,,0.14277658,4000
2990,RONINTRY,RONI,NTRY,2.32000000,0.00000000,2.40000000,2.27000000,2921386.15000000,6837257.05110000,,2.34041537,1147
2991,DYMBTC,DY,MBTC,0.00001452,-1.75900000,0.00001624,0.00001425,143230.60000000,2.21013655,,0.00001543,4000
2992,DYMFDUSD,DYMF,DUSD,1.34000000,-1.47100000,1.57800000,1.25100000,127477.20000000,175664.55070000,,1.37800760,4000
2993,DYMTRY,DY,MTRY,0.69860000,-1.60600000,0.71480000,0.68920000,10215756.20000000,7141436.54977000,,0.69906098,1280
2994,PENDLEFDUSD,PENDLEF,DUSD,2.17200000,-21.30400000,2.77000000,1.67600000,274128.50000000,597966.33300000,,2.18133588,4000
2995,PIXELBTC,PIXE,LBTC,0.00000146,-3.31100000,0.00000155,0.00000132,1273406.70000000,1.83244886,,0.00000144,4000
2996,PIXELBNB,PIXE,LBNB,0.00022800,-41.92600000,0.00039760,0.00022100,2073360.20000000,626.93158612,,0.00030237,4000
2997,PIXELFDUSD,PIXELF,DUSD,0.15530000,-33.74600000,0.23900000,0.14400000,4365487.90000000,777586.77622000,,0.17812139,4000
2998,PIXELTRY,PIXE,LTRY,0.22500000,-2.17400000,0.24300000,0.22200000,343334096.19999999,79778602.25210001,,0.23236434,5880
2999,STRKBTC,STR,KBTC,0.00000149,-4.48700000,0.00000170,0.00000130,5283801.04000000,7.61484833,,0.00000144,4000
3000,STRKFDUSD,STRKF,DUSD,0.07400000,-13.04300000,0.09610000,0.07350000,7238554.62000000,615641.93952700,,0.08505040,4000
3001,STRKTRY,STR,KTRY,1.10700000,-1.33700000,1.13200000,1.09800000,3799240.68000000,4228439.26275000,,1.11296957,1324
3002,HBARTRY,HBA,RTRY,3.15600000,1.21900000,3.36100000,3.07700000,1130354.00000000,3552318.14300000,,3.14265986,1074
3003,PENDLETRY,PENDL,ETRY,63.10000000,2.43500000,63.30000000,59.80000000,83013.50000000,5092727.85000000,,61.34818855,679
3004,CKBTRY,CK,BTRY,0.03940000,-1.00500000,0.03980000,0.03880000,3530238.00000000,139246.70690000,,0.03944400,85
3005,COTITRY,COT,ITRY,0.48590000,-5.00500000,0.52800000,0.48070000,116697191.00000000,58699806.14040000,,0.50300959,12070
3006,LDOTRY,LD,OTRY,14.52000000,-1.49300000,14.74000000,14.27000000,561864.52000000,8161718.13370000,,14.52613191,1010
3007,PORTALBTC,PORTA,LBTC,0.00000020,-52.38100000,0.00000042,0.00000007,16867638.50000000,3.95119558,,0.00000023,4000
3008,PORTALBNB,PORTA,LBNB,0.00002040,-33.76600000,0.00005000,0.00000690,14114628.30000000,335.88144120,,0.00002380,4000
3009,PORTALFDUSD,PORTALF,DUSD,0.01810000,-25.82000000,0.02800000,0.01660000,13353014.50000000,286928.19570500,,0.02148790,4000
3010,PORTALTRY,PORTA,LTRY,0.73860000,3.05600000,0.95840000,0.70040000,1595670781.59999990,1308451142.26733994,,0.82000069,145679
3011,PDABTC,PD,ABTC,0.00000079,-3.65900000,0.00000089,0.00000077,3489129.30000000,2.83337998,,0.00000081,4000
3012,AXLBTC,AX,LBTC,0.00000071,-13.41500000,0.00000083,0.00000069,9562849.03000000,7.24227198,,0.00000076,4000
3013,AXLFDUSD,AXLF,DUSD,0.61060000,-17.48600000,0.77610000,0.59320000,790388.58000000,550419.35928900,,0.69639083,4000
3014,AXLTRY,AX,LTRY,1.70000000,-1.16300000,1.72000000,1.68000000,224090.48000000,378794.13680000,,1.69036247,87
3015,PEPEFDUSD,PEPEF,DUSD,0.00000260,-0.38300000,0.00000263,0.00000254,28296830619.00000000,73352.16998397,,0.00000259,929
3016,UNIFDUSD,UNIF,DUSD,3.65100000,2.29800000,4.17100000,3.36300000,84154.23000000,315961.84170000,,3.75455686,4000
3017,OMTRY,O,MTRY,2.94000000,-5.46600000,3.25000000,2.90000000,15384168.20000000,47219215.94200000,,3.06933825,4001
3018,THETATRY,THET,ATRY,6.55700000,-1.13100000,6.65700000,6.49700000,46576.30000000,307209.01810000,,6.59582273,244
3019,WIFBTC,WI,FBTC,0.00000231,-13.15800000,0.00000302,0.00000228,2211908.24000000,5.93129991,,0.00000268,4000
3020,WIFFDUSD,WIFF,DUSD,0.18400000,-23.96700000,0.24600000,0.17300000,3844804.69000000,855331.27278000,,0.22246417,4000
3021,WIFTRY,WI,FTRY,6.62100000,0.53100000,6.64300000,6.45000000,1492240.27000000,9810120.87702000,,6.57408936,1458
3022,AGIXFDUSD,AGIXF,DUSD,0.61880000,-14.74200000,0.76000000,0.57110000,513900.00000000,350929.01620000,,0.68287413,4000
3023,THETAFDUSD,THETAF,DUSD,0.71000000,-8.50500000,1.08500000,0.70500000,580087.60000000,518356.61940000,,0.89358335,4000
3024,ARTRY,A,RTRY,87.25000000,1.26500000,87.60000000,85.01000000,7096.22000000,614255.33980000,,86.56092114,224
3025,METISBTC,METI,SBTC,0.00053900,6.52200000,0.00055100,0.00050400,4206.29000000,2.19189314,,0.00052110,4000
3026,METISFDUSD,METISF,DUSD,49.49000000,1.91500000,49.91000000,47.44000000,2046.65100000,98985.34471000,,48.36454516,4000
3027,METISTRY,METI,STRY,112.00000000,-0.88500000,114.00000000,111.00000000,13618.83900000,1521768.72500000,,111.73997468,106
3028,BNBJPY,BN,BJPY,96650.00000000,0.10700000,96852.00000000,95617.00000000,609.49220000,58702873.16730000,,96314.39609449,3732
3029,BTCJPY,BT,CJPY,10256590.00000000,1.97200000,10265049.00000000,9980929.00000000,107.71172700,1089215826.97813892,,10112323.48895621,27419
3030,ETHJPY,ET,HJPY,304427.00000000,1.38600000,305137.00000000,297676.00000000,2511.77679000,757842222.31376004,,301715.59245667,16330
3031,FLOKIFDUSD,FLOKIF,DUSD,0.00002728,-14.80300000,0.00003821,0.00002700,22051678611.00000000,727723.97542797,,0.00003300,4000
